,patch_size,col_raw,col_abs,col_rel,dif_raw,dif_abs,dif_rel,var_raw_15,var_abs_15,var_rel_15,var_abs_15,var_raw_30,var_abs_30,var_rel_30,var_abs_30,var_raw_45,var_abs_45,var_rel_45,var_abs_45,var_raw_60,var_abs_60,var_rel_60,var_abs_60,var_raw_75,var_abs_75,var_rel_75,var_abs_75
0,4.0,1.1414194889953706,0.8585805110046294,42.92902555023147,1.3728721127716026,0.6271278872283974,31.35639436141987,1.1577002532257483,0.7741513993523883,40.07302518903307,0.7741513993523883,1.2011879360465798,0.5308628715222976,30.64938217761762,0.5308628715222976,1.239144480587857,0.17506908178523806,12.37925349064441,0.17506908178523806,1.096346160059424,-0.09634616005942376,-9.634616005942375,-0.09634616005942376,0.5450365084080593,-0.027398418203017805,-5.292967948352685,-0.027398418203017805
1,3.0,1.4414641933783474,0.5585358066216526,27.92679033108263,1.6278597862064708,0.37214021379352924,18.60701068967646,1.4482236834158446,0.483627969162292,25.034425832691156,0.483627969162292,1.4537984112354394,0.278252396333438,16.064909592576885,0.278252396333438,1.3882095927343712,0.026003969638723978,1.838758326931082,0.026003969638723978,1.0549981701086943,-0.05499817010869412,-5.499817010869411,-0.05499817010869412,0.5285320535997418,-0.010893963394700279,-2.1045521187177463,-0.010893963394700279
2,2.0,1.7490620187716022,0.25093798122839783,12.546899061419891,1.8426106399090776,0.15738936009092241,7.869468004546121,1.7299600002551538,0.20189165232298278,10.450680933680905,0.20189165232298278,1.6485168177956357,0.08353398977324167,4.822837148206452,0.08353398977324167,1.42898382209064,-0.014770259717544754,-1.0444150806162396,-0.014770259717544754,1.0266301700535931,-0.026630170053592916,-2.663017005359291,-0.026630170053592916,0.5225372021409714,-0.004899111935929956,-0.946435748959156,-0.004899111935929956
3,1.5,1.8643774081183455,0.1356225918816545,6.781129594082724,1.9134218499891258,0.08657815001087421,4.3289075005437105,1.8267718356124245,0.10507981696571211,5.439331577322654,0.10507981696571211,1.6942605158256177,0.03779029174325976,2.1818235110725515,0.03779029174325976,1.4244795427686778,-0.010265980395582686,-0.7259144353244672,-0.010265980395582686,1.015004763671362,-0.01500476367136172,-1.5004763671361716,-0.01500476367136172,0.5199104611132269,-0.0022723709081854393,-0.4389883494248522,-0.0022723709081854393
4,1.0,1.9398465058776946,0.06015349412230542,3.007674706115271,1.9609170709228,0.0390829290771999,1.954146453859995,1.886051473789792,0.045800178788344637,2.370791707904817,0.045800178788344637,1.7163625415016486,0.01568826606722884,0.9057624637033042,0.01568826606722884,1.4192892106541908,-0.005075648281095635,-0.3589025318480567,-0.005075648281095635,1.006563495286343,-0.006563495286342702,-0.6563495286342701,-0.006563495286342702,0.5180866882779084,-0.00044859807286690145,-0.0866624928411291,-0.00044859807286690145
5,0.75,1.9656227103087716,0.03437728969122844,1.718864484561422,1.9776978911060228,0.022302108893977213,1.1151054446988606,1.9058117989762755,0.026039853601861118,1.3479220087686261,0.026039853601861118,1.7232828711021608,0.008767936466716586,0.5062170479296356,0.008767936466716586,1.4170890175226296,-0.002875455149534467,-0.20332538352335996,-0.002875455149534467,1.0035786317389963,-0.0035786317389960853,-0.3578631738996085,-0.0035786317389960853,0.517452730837289,0.00018535936775243567,0.03580868009133814,0.00018535936775243567
6,0.5,1.9844796045582624,0.015520395441737556,0.7760197720868778,1.9899165719651373,0.01008342803486273,0.5041714017431365,1.920139118839579,0.011712533738557518,0.6062853595889028,0.011712533738557518,1.7281333204287397,0.003917487140137732,0.22617622549054167,0.003917487140137732,1.4154427631383006,-0.001229200765205496,-0.08691761965164993,-0.001229200765205496,1.0014441949999582,-0.0014441949999579595,-0.14441949999579592,-0.0014441949999579595,0.5170005245127229,0.0006375656923185424,0.12316823363327001,0.0006375656923185424
