,patch_size,col_raw,col_abs,col_rel,col_rt,dif_raw,dif_abs,dif_rel,dif_rt,var_raw_15,var_abs_15,var_rel_15,var_abs_15,var_raw_30,var_abs_30,var_rel_30,var_abs_30,var_raw_45,var_abs_45,var_rel_45,var_abs_45,var_raw_60,var_abs_60,var_rel_60,var_abs_60,var_raw_75,var_abs_75,var_rel_75,var_abs_75,var_rt_15,var_rt_30,var_rt_45,var_rt_60,var_rt_75
0,4.0,1.6437677237570438,0.35623227624295617,17.811613812147808,0.024931907653808594,1.7281411436313432,0.2718588563686568,13.59294281843284,0.024932861328125,1.6905283152286061,0.2413233373495305,12.491815146751794,0.2413233373495305,1.794312259824899,-0.06226145225602164,-3.5946666220151124,-0.06226145225602164,1.735252094423567,-0.32103853205047184,-22.70085230350634,-0.32103853205047184,1.140308719916979,-0.1403087199169788,-14.030871991697875,-0.1403087199169788,0.5345586501253977,-0.016920559920356237,-3.2688011644687585,-0.016920559920356237,0.023958921432495117,0.020914316177368164,0.020943880081176758,0.02194046974182129,0.02393484115600586
1,2.0,1.8259156018617417,0.17408439813825827,8.704219906912913,0.3640263080596924,1.8686718513359482,0.13132814866405185,6.566407433202592,0.3620319366455078,1.7985314487059822,0.13332020387215437,6.901161571812876,0.13332020387215437,1.6854812326261375,0.046569574942739944,2.6886956629237355,0.046569574942739944,1.4327465290657069,-0.01853296669261173,-1.3104786423850174,-0.01853296669261173,1.0258195642741497,-0.025819564274149442,-2.581956427414944,-0.025819564274149442,0.5165704614130749,0.001067628791966535,0.20625004461005506,0.001067628791966535,0.3580179214477539,0.3540527820587158,0.3620312213897705,0.361034631729126,0.3590397834777832
2,1.0,1.9394883461102783,0.060511653889721684,3.025582694486084,5.711524248123169,1.9600950514884137,0.039904948511586324,1.9952474255793162,5.530010461807251,1.8856676089376756,0.046184043640461026,2.390662014799454,0.046184043640461026,1.7158850299168873,0.01616577765199012,0.9333316079036132,0.01616577765199012,1.4185728086964098,-0.004359246323314636,-0.3082452636078304,-0.004359246323314636,1.0051260626002874,-0.00512606260028714,-0.5126062600287139,-0.00512606260028714,0.5122282923885616,0.005409797816479878,1.0450926851880247,0.005409797816479878,5.563312530517578,5.62917423248291,5.5869057178497314,5.595985412597656,5.653716087341309
3,0.5,1.9841208848627596,0.015879115137240385,0.7939557568620192,88.59178924560547,1.9890932884552646,0.010906711544735437,0.5453355772367718,88.12033343315125,1.9197546544142308,0.012096998163905859,0.6261867026778123,0.012096998163905859,1.7276550653818676,0.004395742187009777,0.2537882934958289,0.004395742187009777,1.4147252541607136,-0.0005116917876184512,-0.036182073290247356,-0.0005116917876184512,1.0000045796136512,-4.579613650967929e-06,-0.00045796136509679275,-4.579613650967929e-06,0.5111330124116544,0.0065050777933870485,1.256684528530411,0.0065050777933870485,89.10051441192627,90.07983112335205,88.81218457221985,89.23271703720093,89.63917231559753
