,plane_size,col_raw,col_abs,col_rel,dif_raw,dif_abs,dif_rel,var_raw_15,var_abs_15,var_rel_15,var_abs_15,var_raw_30,var_abs_30,var_rel_30,var_abs_30,var_raw_45,var_abs_45,var_rel_45,var_abs_45,var_raw_60,var_abs_60,var_rel_60,var_abs_60,var_raw_75,var_abs_75,var_rel_75,var_abs_75
0,10,1.9129097821203562,0.08709021787964377,4.354510893982189,1.9060898693276682,0.09391013067233178,4.695506533616589,1.8572212775954615,0.07463037498267511,3.863152477731805,0.07463037498267511,1.6806205181527787,0.05143028941609873,2.969329143888496,0.05143028941609873,1.3655546237188831,0.048658938654212,3.4407065487733526,0.048658938654212,0.8903473073355275,0.10965269266447275,10.965269266447274,0.10965269266447275,0.14301951060471652,0.37461857960032496,72.3707522087362,0.37461857960032496
1,20,1.9378491402425135,0.062150859757486465,3.1075429878743233,1.9564292415306186,0.04357075846938141,2.1785379234690705,1.883910937644851,0.047940714933285555,2.481594012113025,0.047940714933285555,1.7137002615048187,0.018350546064058726,1.0594692709860931,0.018350546064058726,1.4152929701919092,-0.0010794078188141043,-0.07632565883492333,-0.0010794078188141043,0.998467347855351,0.0015326521446492603,0.153265214464926,0.0015326521446492603,0.47542513053580077,0.04221295966924071,8.15491758972369,0.04221295966924071
2,30,1.9394883461102783,0.060511653889721684,3.025582694486084,1.9600950514884137,0.039904948511586324,1.9952474255793162,1.8856676089376752,0.04618404364046147,2.3906620147994766,0.04618404364046147,1.7158850299168877,0.016165777651989677,0.9333316079035876,0.016165777651989677,1.4185728086964096,-0.004359246323314414,-0.3082452636078147,-0.004359246323314414,1.0051260626002878,-0.005126062600287584,-0.5126062600287583,-0.005126062600287584,0.5122282923885491,0.005409797816492423,1.0450926851904483,0.005409797816492423
3,40,1.9397763936413042,0.060223606358695836,3.011180317934792,1.9607549967836628,0.03924500321633717,1.9622501608168585,1.8859763284979774,0.04587532408015926,2.3746815144390996,0.04587532408015926,1.716269061290904,0.015781746277973463,0.9111595461870353,0.015781746277973463,1.4191489789897151,-0.004935416616620003,-0.3489866557592771,-0.004935416616620003,1.0062826492907035,-0.006282649290703324,-0.6282649290703323,-0.006282649290703324,0.516998971107462,0.0006391190975795213,0.12346832848532457,0.0006391190975795213
4,50,1.9398563956696888,0.060143604330311184,3.0071802165155592,1.9609400013244245,0.039059998675575525,1.9529999337787762,1.8860620735707299,0.04578957900740677,2.37024302286869,0.04578957900740677,1.7163757276559126,0.015675079912964796,0.905001160731912,0.015675079912964796,1.4193089908678966,-0.0050954284948014905,-0.36030120417252964,-0.0050954284948014905,1.006603088607348,-0.006603088607347818,-0.6603088607347817,-0.006603088607347818,0.5182378272764431,-0.0005997370714015959,-0.11586030524995451,-0.0005997370714015959
